URL,Size,Number of outlinks,Content Type
https://www.wsj.com/amp/articles/the-first-review-scintillating-space-race-1536874510,48123,28,text/html
https://www.wsj.com/articles/pc-shipments-show-first-quarterly-increase-since-2012-1531431617,1032548,258,text/html
https://www.wsj.com/articles/the-quest-for-unconsciousness-a-brief-history-of-anesthesia-1519229649,1030584,257,text/html
https://www.wsj.com/articles/gop-maps-a-road-to-nowhere-in-november-1516043973,1030351,256,text/html
https://www.wsj.com/articles/women-test-mexicos-macho-political-culture-with-big-electoral-gains-1531387800,1033454,258,text/html
https://www.wsj.com/articles/chinas-bonds-buck-the-emerging-market-trend-1531387804,1032562,260,text/html
https://www.wsj.com/articles/could-china-scuttle-qualcomms-44-billion-nxp-deal-1523007000,1034274,257,text/html
https://www.wsj.com/articles/oprah-in-2020-the-improbable-is-possible-1516044987,1029692,256,text/html
https://www.wsj.com/articles/stormy-daniels-arrested-in-ohio-while-performing-on-stage-1531384620,1035125,260,text/html
https://www.wsj.com/articles/u-s-jobless-claims-fall-in-holiday-week-1531398947,1032716,261,text/html
https://www.wsj.com/articles/i-love-my-unique-personalized-stitch-fix-shirtoh-you-have-one-too-1523027667,1032275,259,text/html
https://www.wsj.com/articles/fbis-peter-strzok-to-break-his-silence-1531387800,1035785,260,text/html
https://www.wsj.com/articles/investors-bet-on-higher-rates-as-u-s-inflation-firms-1531403982,1034497,261,text/html
https://www.wsj.com/articles/airbus-delivers-record-718-aircraft-in-2017-beating-expectations-1516003411,1032783,258,text/html
https://www.wsj.com/articles/battle-over-oil-driller-tests-mexicos-pledge-to-level-playing-field-for-energy-firms-1523016000,1033696,258,text/html
https://www.wsj.com/articles/boeing-lands-huge-american-airlines-order-1523057788,1032775,257,text/html
https://www.wsj.com/articles/higher-ed-needs-more-cowboys-1531438558,1031142,259,text/html
https://www.wsj.com/articles/michael-cohen-purchases-new-york-city-apartment-for-6-7-million-1531410460,1034734,259,text/html
https://www.wsj.com/articles/delta-hit-by-higher-fuel-costs-1531396327,1031344,259,text/html
https://www.wsj.com/articles/top-of-the-class-executive-compensation-soars-at-nyc-k-12-schools-1516043835,1029392,255,text/html
https://www.wsj.com/articles/investors-punish-l-brands-after-victoria-secrets-weakness-1531445477,1031068,255,text/html
https://www.wsj.com/articles/former-treasury-secretary-timothy-geithner-is-now-a-buyout-firm-executive-1523021400,1036473,258,text/html
https://www.wsj.com/articles/trump-is-sending-mixed-signals-going-into-helsinki-1531436817,1029670,256,text/html
https://www.wsj.com/articles/cleveland-fed-president-strong-economy-justifies-two-more-interest-rate-increases-this-year-1531389600,1033589,260,text/html
https://www.wsj.com/articles/punishing-america-first-1523054084,1029603,257,text/html
https://www.wsj.com/articles/valmont-says-proposed-u-s-tariffs-brazil-truckers-strike-impacting-customers-1531401441,1032613,256,text/html
https://www.wsj.com/articles/dollar-slides-against-emerging-market-currencies-1531412485,1031053,257,text/html
https://www.wsj.com/articles/softbank-explores-18-billion-listing-of-telecoms-business-1515995993,1035412,261,text/html
https://www.wsj.com/articles/serena-williams-is-making-her-toughest-comeback-look-easy-1531420320,1031108,258,text/html
https://www.wsj.com/articles/dollar-wavers-after-jobs-report-1523022098,1030311,258,text/html
https://www.wsj.com/articles/white-house-chief-of-staff-urges-trump-to-remove-epa-chief-pruitt-1523033081,1032811,258,text/html
https://www.wsj.com/articles/this-company-aims-to-deliver-dna-on-demand-with-its-biological-fax-machine-1531406936,1065439,265,text/html
https://www.wsj.com/articles/the-dark-side-of-the-enlightenment-1523050206,1031121,256,text/html
https://www.wsj.com/articles/what-to-watch-for-in-jpmorgans-earnings-1531412220,1030764,259,text/html
https://www.wsj.com/articles/grungy-and-unkempt-in-the-u-s-a-1531419520,1030190,257,text/html
https://www.wsj.com/articles/aloha-to-all-that-hawaii-missile-alert-pierces-peaceful-paradise-image-1516041994,1034430,258,text/html
https://www.wsj.com/articles/global-regulators-push-for-faster-transition-away-from-libor-1531413230,1031270,259,text/html
https://www.wsj.com/articles/usda-forecasts-larger-than-expected-soybean-stocks-1531413240,1034268,259,text/html
https://www.wsj.com/articles/europes-slowing-economy-poses-challenge-for-ecb-1523024390,1032058,260,text/html
https://www.wsj.com/articles/new-york-sees-boom-in-craft-breweries-with-more-on-tap-1531406979,1031163,256,text/html
https://www.wsj.com/articles/ocasio-cortez-clashes-with-congressman-over-concession-calls-1531438683,1032170,257,text/html
https://www.wsj.com/articles/pepper-and-salt-1522961980,1026417,257,text/html
https://www.wsj.com/articles/european-buyers-go-shopping-for-u-s-companies-1523051892,1055358,273,text/html
https://www.wsj.com/articles/u-s-reopens-probe-into-1955-killing-of-emmett-till-1531395402,1031956,256,text/html
https://www.wsj.com/articles/corrections-amplifications-1531447086,1027126,256,text/html
https://www.wsj.com/articles/david-changs-culinary-mash-ups-1523030104,1031045,260,text/html
https://www.wsj.com/articles/broadcom-shares-sink-as-latest-deal-puzzles-wall-street-1531431103,1035183,262,text/html
https://www.wsj.com/articles/monex-snaps-up-coincheck-as-firms-compete-in-cryptocurrency-land-grab-1523017484,1033465,259,text/html
https://www.wsj.com/articles/donald-trump-picks-shahira-knight-as-top-liaison-to-capitol-hill-1531416306,1033078,258,text/html
https://www.wsj.com/articles/dont-stop-saving-just-because-youve-retired-1523032544,1053873,287,text/html
https://www.wsj.com/articles/the-smears-begin-on-kavanaugh-1531438269,1030726,259,text/html
https://www.wsj.com/articles/consumer-groups-file-ftc-complaint-against-facebook-1523025141,1034211,258,text/html
https://www.wsj.com/articles/novaks-backand-here-comes-tall-john-isner-1531421130,1032506,260,text/html
https://www.wsj.com/amp/articles/tom-clancys-jack-ryan-review-a-hero-enters-the-present-1535656652,52272,25,text/html
https://www.wsj.com/articles/skyscraper-review-outsize-building-outlandish-fun-1531428174,1033498,259,text/html
https://www.wsj.com/articles/ross-to-sell-equity-investments-cites-inadvertent-errors-1531453247,1031476,258,text/html
https://www.wsj.com/articles/what-if-global-growth-falters-now-1523004025,1029929,258,text/html
https://www.wsj.com/articles/3m-tops-list-of-business-and-consumer-services-companies-in-management-top-250-1531404659,1054496,287,text/html
https://www.wsj.com/articles/corrections-amplifications-1523061282,1027333,256,text/html
https://www.wsj.com/articles/america-needs-the-wto-1531435787,1031052,256,text/html
https://www.wsj.com/articles/feds-williams-gradual-rate-rises-needed-to-keep-economy-balanced-1523044800,1032728,260,text/html
https://www.wsj.com/articles/u-s-government-bond-prices-edge-lower-1531411542,1031569,259,text/html
https://www.wsj.com/articles/the-homes-of-alex-and-anis-carolyn-rafaelian-1531406640,1027961,255,text/html
https://www.wsj.com/articles/the-best-and-worst-airlines-of-2017-1515594783,1032483,260,text/html
https://www.wsj.com/articles/small-tesla-contractor-sues-car-maker-claiming-nonpayment-1523041054,1031833,258,text/html
https://www.wsj.com/articles/21st-century-fox-raises-offer-for-sky-1531289773,1036094,262,text/html
https://www.wsj.com/articles/the-architect-of-trumps-tough-on-china-policy-1523028038,1036524,258,text/html
https://www.wsj.com/articles/natos-2-target-why-the-u-s-pushed-allies-to-spend-more-on-the-military-1531437133,1034179,260,text/html
https://www.wsj.com/articles/steve-jurvetson-resurfaces-with-his-own-venture-firm-1523060255,1030152,260,text/html
https://www.wsj.com/articles/on-building-careers-while-rearing-children-1515608234,1029761,256,text/html
https://www.wsj.com/articles/how-private-equity-firms-are-solving-their-growth-problem-1531394767,1033573,258,text/html
https://www.wsj.com/articles/northrop-ceo-wes-bush-to-step-down-at-years-end-1531437152,1031365,258,text/html
https://www.wsj.com/articles/photos-of-the-day-april-6-1523051813,1028287,255,text/html
https://www.wsj.com/articles/nato-members-defend-military-contributions-amid-trumps-demands-1531382425,1033439,258,text/html
https://www.wsj.com/articles/poisoned-russian-ex-spy-is-no-longer-in-critical-condition-1523021188,1034320,259,text/html
https://www.wsj.com/articles/etf-fees-tumble-as-price-war-heats-up-among-big-fund-firms-1531396800,1030229,259,text/html
https://www.wsj.com/articles/im-better-off-from-getting-laid-off-1531436436,1030180,256,text/html
https://www.wsj.com/articles/friedman-vs-mundell-on-monetary-reform-1523032045,1029944,256,text/html
https://www.wsj.com/articles/papa-johns-founder-john-schnatter-resigns-as-chairman-1531369529,1032999,256,text/html
https://www.wsj.com/articles/white-house-taps-veteran-congressional-staffer-for-no-2-nasa-post-1531445102,1033131,257,text/html
https://www.wsj.com/articles/texas-republican-farenthold-quits-congress-amid-sex-harassment-probe-1523053652,1032825,259,text/html
https://www.wsj.com/articles/more-barbarella-than-michelin-man-space-suits-get-stylish-1515606553,1035695,260,text/html
https://www.wsj.com/articles/softbank-burns-bright-for-a-tiger-1531398605,1033594,258,text/html
https://www.wsj.com/articles/chinas-effort-to-control-debt-loses-steam-1531410115,1036750,260,text/html
https://www.wsj.com/articles/searching-for-stars-on-an-island-in-maine-review-a-longing-for-truth-and-meaning-1523044450,1032058,256,text/html
https://www.wsj.com/articles/pakistan-journalist-escapes-assault-by-gunmen-1515612289,1032242,258,text/html
https://www.wsj.com/articles/weeks-out-of-power-south-africas-former-president-faces-corruption-charges-1523021426,1033823,258,text/html
https://www.wsj.com/articles/whats-news-business-finance-1531454363,1028220,256,text/html
https://www.wsj.com/articles/five-best-francine-prose-on-family-troubles-1531444861,1030641,256,text/html
https://www.wsj.com/articles/in-connecticut-even-the-politicians-are-publicly-funded-1523050169,1031073,257,text/html
https://www.wsj.com/articles/employers-payouts-surge-to-settle-claims-over-worker-treatment-1515596400,1033813,259,text/html
https://www.wsj.com/articles/2019-subaru-ascent-a-bigger-better-family-suv-1531419448,1031606,260,text/html
https://www.wsj.com/articles/the-disney-comcast-tv-drama-could-have-more-twists-yet-1531406214,1034801,258,text/html
https://www.wsj.com/articles/private-salvage-firm-will-seek-mh370-paid-on-find-only-basis-1515569966,1036056,260,text/html
https://www.wsj.com/articles/two-museums-conjure-the-days-when-fans-were-in-the-air-1523028340,1030598,257,text/html
https://www.wsj.com/articles/washington-d-c-council-members-consider-repeal-of-voter-passed-minimum-wage-increase-1531400401,1032357,255,text/html
https://www.wsj.com/articles/u-s-budget-deficit-narrowed-to-74-86-billion-in-june-1531418402,1033842,260,text/html
https://www.wsj.com/articles/james-holland-aimed-to-cure-cancer-not-hold-patients-hands-1523023200,1032850,260,text/html
https://www.wsj.com/articles/make-students-prove-their-writing-skills-1531436864,1029382,256,text/html
https://www.wsj.com/articles/childrens-books-the-many-storied-past-1523043823,1030296,256,text/html
https://www.wsj.com/articles/a-client-educated-on-investing-is-a-better-client-1515604809,1031920,257,text/html
https://www.wsj.com/articles/justice-department-to-appeal-court-ruling-allowing-at-t-time-warner-merger-1531427031,1037390,261,text/html
https://www.wsj.com/articles/a-brotherhood-of-spies-and-above-and-beyond-review-when-spies-took-to-the-skies-1531445573,1032875,256,text/html
https://www.wsj.com/articles/10-year-treasury-yield-continues-to-climb-1515601540,1030722,259,text/html
https://www.wsj.com/articles/attorney-general-during-financial-crisis-is-now-a-confidant-to-corporations-1523021400,1036164,258,text/html
https://www.wsj.com/articles/north-korea-is-looking-to-build-trust-south-koreas-moon-says-1531397598,1033849,258,text/html
https://www.wsj.com/articles/the-journey-of-caravan-from-ancient-camels-to-immigrant-tensions-1523025402,1033463,262,text/html
https://www.wsj.com/articles/kavanaugh-is-a-mentor-to-women-1531435729,1030839,257,text/html
https://www.wsj.com/articles/trump-says-he-expects-to-get-along-with-putin-at-summit-1531404801,1034900,258,text/html
https://www.wsj.com/articles/malaysian-prime-minister-dissolves-parliament-to-make-way-for-elections-1522989724,1035438,262,text/html
https://www.wsj.com/articles/two-futures-for-health-care-acquisitions-1515587423,1026533,256,text/html
https://www.wsj.com/articles/luxury-road-trips-where-every-moment-is-strategized-for-you-1531418345,1031761,257,text/html
https://www.wsj.com/articles/trump-alone-can-cut-taxes-1531436546,1032309,259,text/html
https://www.wsj.com/articles/new-jerseys-business-model-1523053978,1030470,257,text/html
https://www.wsj.com/articles/usoc-hires-golf-executive-as-ceo-1531408193,1032021,259,text/html
https://www.wsj.com/articles/behind-the-lawrence-legend-review-picking-sides-in-the-middle-east-1523044509,1031679,256,text/html
https://www.wsj.com/articles/mastercard-says-it-has-resolved-outage-issues-1531423724,1031686,258,text/html
https://www.wsj.com/articles/venezuelans-die-as-maduro-government-refuses-medical-aid-1523025805,1033434,257,text/html
https://www.wsj.com/articles/christian-serpent-handlers-protect-us-all-1531436487,1030727,257,text/html
https://www.wsj.com/articles/literature-behind-bars-1531414940,1030909,257,text/html
https://www.wsj.com/articles/pepper-and-salt-1515526688,1026443,257,text/html
https://www.wsj.com/articles/oil-slips-amid-u-s-china-trade-tensions-1523009598,1032019,261,text/html
https://www.wsj.com/articles/childrens-books-so-much-to-seeand-talk-about-1531445268,1030601,256,text/html
https://www.wsj.com/articles/todd-s-purdum-1523043254,1028228,256,text/html
https://www.wsj.com/articles/u-s-consumer-prices-increase-at-fastest-annual-rate-since-2012-1531398709,1032870,259,text/html
https://www.wsj.com/articles/microbia-review-the-many-tiny-worlds-among-us-1531445402,1031078,256,text/html
https://www.wsj.com/articles/anna-chennault-bridged-east-and-west-but-wasnt-always-appreciated-1523023201,1032888,260,text/html
https://www.wsj.com/articles/novak-djokovics-plan-for-2018-forget-everything-start-fresh-1515601909,1031768,258,text/html
